"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"FBtr0076723",35.4052097396526,-1.22471392134062,0.26192847692436,-4.67575704528796,2.9287117683147e-06,4.9599879510687e-05,"CG7387"
"FBtr0308623",6.52519337024944,2.31718038193271,0.495928651977573,4.6724067518436,2.97690680754605e-06,5.02868257643933e-05,"scrib"
"FBtr0342655",9.55516174389938,1.96903143784182,0.421643691557546,4.66989421937808,3.01354870947064e-06,5.07755982045846e-05,"CG4496"
"FBtr0346993",3.51544303274727,4.10242457921643,0.878984485604788,4.66723206882741,3.05284455119313e-06,5.13064793450519e-05,"lncRNA:CR45919"
"FBtr0077894",14.2998298544237,-2.54732465992459,0.545882357648978,-4.66643522039343,3.06470205420659e-06,5.13747000842571e-05,"c-cup"
"FBtr0087560",256.775839750147,1.0002301130209,0.214412383406438,4.66498295075089,3.0864262792266e-06,5.16075541308244e-05,"Arc1"
"FBtr0081227",250.171376097998,1.05396529126941,0.226065131457805,4.66221961995115,3.12817104598172e-06,5.21731413947533e-05,"CG31797"
"FBtr0079481",18.4552022304618,-1.92528541529933,0.41322399505107,-4.65918106972802,3.17469855950461e-06,5.28154396717585e-05,"ATPsynGL"
"FBtr0089558",16.2002857718027,-2.14920514292275,0.461525579413712,-4.65674111855933,3.21253987802665e-06,5.33103594872533e-05,"CG14488"
"FBtr0085349",6.62593155116315,2.43067790636868,0.522212234344965,4.65457863011883,3.24643931532722e-06,5.37375432396374e-05,"Nepl19"
"FBtr0076683",20.5920977602003,-1.74756732449056,0.375570541248188,-4.65310010386496,3.26981406760415e-06,5.39888097177347e-05,"fan"
"FBtr0346276",6.12308405393749,2.67269629522553,0.574498035205084,4.65222878311748,3.28366470881898e-06,5.40819577542487e-05,"Karl"
"FBtr0303799",13.2307302635752,-3.5332961405781,0.759691698924132,-4.6509605746409,3.30392492798123e-06,5.42799437045894e-05,"CG42820"
"FBtr0333345",52.1856114609087,1.08638806571837,0.233632681155737,4.64998330004268,3.31961907438613e-06,5.44021155772534e-05,"Hr4"
"FBtr0080980",12.9489311966076,-4.48034674078415,0.963937392745996,-4.64796445754725,3.35226656410178e-06,5.46651785255013e-05,"CG5043"
"FBtr0346886",8.39212330101584,2.00901614790327,0.432215879912153,4.64817754570147,3.348806151272e-06,5.46651785255013e-05,"28SrRNA-Psi:CR45848"
"FBtr0075465",12.2278232857174,1.67654604092416,0.360922708671543,4.64516640445003,3.3980244718089e-06,5.52745314080914e-05,"CG13067"
"FBtr0334299",50.3348552966104,0.983438763841952,0.211833074206496,4.64251754607164,3.44189399377788e-06,5.58502404704647e-05,"Map205"
"FBtr0083991",27.4098942401661,1.0949157438663,0.235959834876739,4.64026322292631,3.47965666100615e-06,5.63242704734852e-05,"AdSS"
"FBtr0080016",207.245161167953,0.897637708107005,0.194045709256239,4.62590856323274,3.72959820533374e-06,6.02220416096537e-05,"RpS27A"
"FBtr0076935",12.7816042737211,-3.13669115555426,0.678232887023818,-4.62479955715286,3.74960824938403e-06,6.02498027974195e-05,"CG10063"
"FBtr0303159",46.0799234361398,0.99916448448946,0.216030396891768,4.62511062732549,3.74398517966498e-06,6.02498027974195e-05,"eIF4EHP"
"FBtr0071054",14.9167692935812,-2.34207190516689,0.506580240669189,-4.62329897051062,3.7768475674564e-06,6.053983400098e-05,"CG1999"
"FBtr0073545",82.1298843356876,1.26607505201696,0.274052920669557,4.6198195914998,3.84073854874038e-06,6.14145280560719e-05,"CG33235"
"FBtr0087501",6.68192304939819,2.20067031749701,0.476406078818509,4.61931619964776,3.85006756216417e-06,6.14146370448851e-05,"Su(var)2-HP2"
"FBtr0088315",5.14995066200837,2.52063772184675,0.546847764876173,4.60939567416449,4.03841116171077e-06,6.42634123993974e-05,"CG12896"
"FBtr0339921",23.8488111217564,1.18805998845879,0.25796338102441,4.6055373586004,4.11402116618492e-06,6.53088468501838e-05,"eyg"
"FBtr0343362",34.3081098499414,1.15366245222601,0.250800383921469,4.59992299129514,4.22647154944225e-06,6.69326792493403e-05,"CG32568"
"FBtr0332210",115.65236440098,0.82863299380534,0.180228100404044,4.59769032657878,4.27200320721731e-06,6.74915039068289e-05,"kek1"
"FBtr0072578",24.1448125002828,1.21783949844371,0.265208764589876,4.59200321047835,4.39011613473464e-06,6.91915911378751e-05,"emc"
"FBtr0075563",18.0407752652674,-1.88946168227671,0.412508720984838,-4.58041633099476,4.64051237309782e-06,7.29634737803542e-05,"CG16979"
"FBtr0083189",60.1235830607071,0.805638114203667,0.176485739197604,4.56489072639249,4.99754585954209e-06,7.83900764825317e-05,"cv-d"
"FBtr0088159",15.2750945969656,1.59865109594008,0.35059299702782,4.55984891168041,5.11904377295857e-06,8.01051315350382e-05,"gammaTry"
"FBtr0084028",5.64355677483421,2.36291825225989,0.520027928585894,4.54382951832096,5.52413406924021e-06,8.62393252325937e-05,"cDIP"
"FBtr0084490",13.321129067814,-2.61272259390354,0.575987558021412,-4.53607470772209,5.73108860261003e-06,8.92586565342668e-05,"CG31141"
"FBtr0082799",7.73207448859805,2.05029361988287,0.452446356220033,4.53157284105913,5.8546142536318e-06,9.09674497710526e-05,"rin"
"FBtr0300475",23.1487961061177,1.35819574411453,0.299850384843371,4.52957812551747,5.91015776999565e-06,9.16143985617208e-05,"eIF4EHP"
"FBtr0072316",15.219178780687,-2.18390646761913,0.48268887210531,-4.52445994475435,6.05499185799076e-06,9.36391698601952e-05,"CG3565"
"FBtr0310304",4.66423053815393,2.70994832455102,0.599169786500704,4.52283874388555,6.10157258132919e-06,9.41385483976504e-05,"Sec16"
"FBtr0089395",54.5861697874259,0.855847658199279,0.189413893911788,4.51839957737133,6.23088133747112e-06,9.59089865683639e-05,"pr"
"FBtr0309835",3.4620874751234,3.36141796668816,0.746068006488988,4.50551147811185,6.62132597275495e-06,0.000101681341511677,"Lim3"
"FBtr0071935",114.43944630402,0.735902058375336,0.163377141178343,4.50431469829688,6.65874704043959e-06,0.000102018198842828,"RpS24"
"FBtr0074272",11.7348980193153,1.69404530493875,0.376446839447882,4.500091719254,6.79241482083906e-06,0.000103824660880946,"CG4301"
"FBtr0289985",25.6196303203283,-1.77550098643365,0.394781431290857,-4.49742780613595,6.87805044198936e-06,0.000104890269240338,"Ptp52F"
"FBtr0073633",17.3892438401609,-1.8857311233595,0.419562732868163,-4.49451530279751,6.97285892155558e-06,0.000106090518649441,"CG32655"
"FBtr0073366",17.9069116490873,-1.8404611183381,0.409577489132907,-4.49356023504717,7.00421973714311e-06,0.000106322118959214,"CG18418"
"FBtr0302408",5.51198164240412,2.52149078721976,0.56251191465922,4.48255534062301,7.37545075842981e-06,0.000111699930106978,"CG15140"
"FBtr0086551",40.9720842641588,0.952490474078667,0.212783299439061,4.47634037346737,7.59333932671418e-06,0.000114736053863287,"cer"
"FBtr0082994",13.0490283716283,-2.56032742278478,0.572121403826415,-4.47514706784435,7.63587345187051e-06,0.000115114723800739,"CG3610"
"FBtr0301742",15.5745952783304,1.44224906094997,0.322533140068631,4.47163060714651,7.76254280274087e-06,0.000116518182951705,"CG42587"
"FBtr0310323",18.0120513970827,1.30920297290684,0.292783011896154,4.47158106759008,7.76434157799006e-06,0.000116518182951705,"CG13185"
"FBtr0085512",77.1225678047577,0.955057158204192,0.213841634004558,4.4661890218433,7.96252644628217e-06,0.000119220736882061,"Jon99Cii"
"FBtr0076198",18.0790842978642,-1.97252061145939,0.441831852478751,-4.4644146871558,8.02879310545755e-06,0.000119940337820305,"CG32081"
"FBtr0085680",18.1154420273962,-1.82767691379544,0.409436393139067,-4.46388485347628,8.0486829784409e-06,0.000119965437696762,"Rpt6R"
"FBtr0075477",4.37581918296373,3.06977685489235,0.688002345351743,4.46186975325341,8.12476062059566e-06,0.00012082601121554,"CG13049"
"FBtr0087105",321.580741207198,0.895458725406349,0.200738944104081,4.46081217275937,8.1649628414214e-06,0.000121150394592982,"RpLP2"
"FBtr0077041",261.781381233629,1.14182139662674,0.25642071817715,4.45292176366928,8.47096266810436e-06,0.000125198544555127,"Jon65Aiii"
"FBtr0302574",19.3420239346003,1.27490053287158,0.286314393579308,4.45279930545455,8.47579703575997e-06,0.000125198544555127,"zip"
"FBtr0329901",3.80305894896274,3.71350565448384,0.836215998140044,4.44084502418468,8.96063114391088e-06,0.000132064067060592,"tty"
"FBtr0346130",22.0516654837808,1.17196548125084,0.264171755919445,4.43637692141553,9.14856028068317e-06,0.000134532846270403,"CG43313"
"FBtr0077040",222.121353795875,1.08779817963977,0.245391066295728,4.43291679709657,9.29667493312711e-06,0.000136167602417559,"Jon65Aiv"
"FBtr0082632",18.8434349057401,-1.73227341469673,0.390784051094849,-4.43281502876965,9.30106573890432e-06,0.000136167602417559,"CG18549"
"FBtr0084382",13.5459237063217,-2.67521635155072,0.604730712376458,-4.42381426443137,9.6973398688683e-06,0.000141654268417083,"bb8"
"FBtr0079960",29.3947288699964,1.09886515259778,0.24851928019394,4.4216495063894,9.79502533234061e-06,0.000142764661259867,"Snx17"
"FBtr0078424",39.0537332179649,-1.13565397158484,0.257100533820479,-4.41715913502465,1.00006603640485e-05,0.00014544006728113,"CG32444"
"FBtr0083380",15.3596591768713,-2.08517023810068,0.472206085534522,-4.4158055179241,1.00634533194003e-05,0.000146030904114998,"Actn3"
"FBtr0071940",11.8142930252576,-2.9597175924426,0.670490891562359,-4.41425473438715,1.01358554597539e-05,0.000146758276415075,"CG4329"
"FBtr0088769",16.7579206805785,-1.91342513030066,0.433545384780594,-4.41343674150514,1.01742456120959e-05,0.000146991074764227,"boly"
"FBtr0332848",3.73849702741433,3.49508720259376,0.792197254039731,4.41189007506769,1.02472138171026e-05,0.000147721323035168,"CG32512"
"FBtr0329899",5.53383348461726,2.37677133441142,0.538855903356724,4.41077349177336,1.03002020307683e-05,0.000148160984669655,"kmr"
"FBtr0076747",30.3260474334355,-1.29909575656617,0.295049933134216,-4.40296916107154,1.06779349211336e-05,0.000153259771809212,"eIF4E5"
"FBtr0074363",20.8794152983362,1.26690304110044,0.289079225808621,4.38254612574327,1.17300320775768e-05,0.000167994459406687,"sphe"
"FBtr0082552",17.4323764773366,-1.84462609253295,0.42146608382878,-4.37668928369175,1.20495553561008e-05,0.000172196248776556,"CG14740"
"FBtr0080557",44.183399705341,0.944069282954355,0.215733228882119,4.3760958283817,1.20823911829966e-05,0.000172291759986108,"Vajk3"
"FBtr0080254",22.5866849797958,-1.53535470091899,0.351446889120769,-4.36866778010203,1.25006760412703e-05,0.000177871390410127,"CG4988"
"FBtr0307305",5.09417767757511,2.51237106086362,0.575191888697198,4.36788332769106,1.25456477969565e-05,0.000178126568289547,"BtbVII"
"FBtr0340215",17.2760314313623,-1.87979371850096,0.430897080457396,-4.36251207946352,1.28577484492971e-05,0.00018216526190101,"CG44403"
"FBtr0071123",220.230201600265,0.799861659660584,0.183452145217161,4.36005618093891,1.30029055768544e-05,0.000183826484850465,"CG2233"
"FBtr0299581",8.72662217489676,1.88493895449513,0.432376576785576,4.35948443023523,1.30369228584099e-05,0.000183912736169603,"Tlk"
"FBtr0332935",26.5433151398202,1.09054268285964,0.250658151509009,4.3507170075833,1.35693087008122e-05,0.000191014114788356,"CG15765"
"FBtr0331250",3.43941948363064,3.25677837027503,0.749161638255405,4.34723056276505,1.37867272570276e-05,0.000193660893751168,"Sxl"
"FBtr0081033",17.3745569677824,-1.77833601648595,0.409149328542277,-4.34642291317411,1.38375651172833e-05,0.000193678943606291,"Slc25A46b"
"FBtr0085194",15.3023974875311,-2.01783485228111,0.46426749925307,-4.34627635043906,1.38468097204862e-05,0.000193678943606291,"RpS10a"
"FBtr0100288",103.952386919489,1.07395837468757,0.247156273256217,4.3452604319464,1.39110520056767e-05,0.000193848206199423,"CG14300"
"FBtr0345360",8.67615829550187,1.83423271261877,0.422132898721959,4.34515461403756,1.39177597954352e-05,0.000193848206199423,"CG13323"
"FBtr0076942",25.021959605424,1.13852078235934,0.262451786924374,4.33801878699878,1.43772867926201e-05,0.000199195800193953,"CG8519"
"FBtr0083650",5.50261844834318,2.32894443069905,0.536953943115151,4.33732624661926,1.44226467353545e-05,0.000199195800193953,"fru"
"FBtr0084856",18.4935046446665,-1.71791581652985,0.396051919451222,-4.33760255198416,1.44045329743832e-05,0.000199195800193953,"CG31099"
"FBtr0347088",4.24217518204866,2.76662721094457,0.637697083627052,4.33846614949017,1.43480578493279e-05,0.000199195800193953,"lncRNA:CR45971"
"FBtr0077646",10.0200990111526,1.66096494423913,0.383072882769054,4.33589799474395,1.45166255713362e-05,0.000200074329004106,"Ccdc85"
"FBtr0080512",38.4102880967296,-1.11010616620225,0.256491353718295,-4.32804517621863,1.50438616735339e-05,0.000206908059927434,"CG9254"
"FBtr0074539",4.13028225539575,2.99453617247792,0.692281131554963,4.32560709223978,1.52112345091941e-05,0.000208774193638689,"CG12672"
"FBtr0078842",23.1404449463107,1.15163032541779,0.267449894462128,4.30596664744942,1.66258107374165e-05,0.000227242409000207,"CG12007"
"FBtr0079236",112.774544062831,0.682334837090746,0.158458460338619,4.30608019055988,1.66172838219511e-05,0.000227242409000207,"chic"
"FBtr0078820",13.7610518973757,-2.26840587805512,0.52718875468331,-4.30283434140735,1.68626931930987e-05,0.000230002945664874,"Tim17a2"
"FBtr0113352",287.540321676181,0.74539785471254,0.173344836754649,4.3000868596252,1.7073117886494e-05,0.000231912784816953,"CHKov1"
"FBtr0303837",16.3901264118686,-1.84741830907506,0.429622945338122,-4.3000922765452,1.70727005631e-05,0.000231912784816953,"CG42830"
"FBtr0078501",26.1391555080406,-1.37551965817214,0.320205108870197,-4.29574550832586,1.74107229708469e-05,0.000236012022493703,"CG32450"
"FBtr0070600",26.9224129862404,1.1806131279368,0.275991838018726,4.27771029901506,1.88825540628403e-05,0.000255437918205323,"HIP"
"FBtr0083026",13.3666027186242,1.52530609423072,0.356624066949492,4.27706998935308,1.89369278892119e-05,0.00025564852650436,"CG3987"
"FBtr0082194",16.8096633594237,1.30462664433667,0.305262031579594,4.27379270715659,1.92175712856767e-05,0.000258906665910098,"knk"
"FBtr0079987",23.3434320881795,-1.38566337450575,0.324393798514779,-4.27154705438247,1.94121555146247e-05,0.000260994450061934,"CG4968"
"FBtr0075316",16.1117274176517,-1.91209240854036,0.448256810164109,-4.26561820185249,1.99349436528651e-05,0.000266933757693242,"CG13032"
"FBtr0076280",19.2559201385924,-1.63975720460081,0.384388586827134,-4.26588421403426,1.99112029879531e-05,0.000266933757693242,"CG14151"
"FBtr0082122",52.6792658767307,0.796681883971904,0.186793035970164,4.26505131646961,1.99856261683759e-05,0.000267069584578622,"Ras85D"
"FBtr0307538",24.6927357389648,1.07389575644874,0.252163010218508,4.25873626555369,2.05585851913079e-05,0.00027416995797639,"RSG7"
"FBtr0076698",15.6768681365487,-1.95822382949387,0.45998849574825,-4.25711479220473,2.07082040903016e-05,0.000275607370801833,"CG8006"
"FBtr0308604",25.5065750436539,1.11776089538984,0.262618358379763,4.25621766233681,2.07914302274663e-05,0.000276157141811589,"CG4301"
"FBtr0339908",95.5727524105049,0.631749409836623,0.148565063459774,4.25234166852209,2.11546776733419e-05,0.000280416532217256,"scyl"
"FBtr0075212",15.7517615959828,-1.91589838104481,0.450765710759168,-4.25031970115496,2.13465608629524e-05,0.000281825937805872,"CG7707"
"FBtr0343356",19.3572738882093,1.20085024876259,0.282511974965774,4.25061716023922,2.13182286412592e-05,0.000281825937805872,"Crag"
"FBtr0077192",39.1586482594789,0.944346634612663,0.22304955166259,4.23379750182681,2.29777862836702e-05,0.000302755312073639,"fliI"
"FBtr0074436",21.1069451308449,1.28017831832493,0.302445868461712,4.23275187998476,2.30849142904414e-05,0.000303559711268319,"CG8568"
"FBtr0075904",13.0162842459559,1.469032895211,0.347114355333479,4.23212947732938,2.31489073344053e-05,0.000303794823743152,"CG32115"
"FBtr0081705",76.4596238802073,-0.843456173807237,0.199449773498568,-4.22891517504427,2.34820854467002e-05,0.000307554630065329,"CG1137"
"FBtr0076106",25.5552580433996,1.04043548991987,0.246178460502411,4.22634656093188,2.37516098572382e-05,0.000310467471705328,"CG32091"
"FBtr0078270",15.9814309518295,-1.90433889263023,0.450694788180479,-4.22534039126195,2.38579873573703e-05,0.000311240437050209,"Mst77F"
"FBtr0343376",3.92566535215919,2.86676731516882,0.678932069250589,4.22246561181472,2.41644275722001e-05,0.00031461511629576,"lncRNA:CR44817"
"FBtr0078291",49.8312994003174,-0.931969354647931,0.220815003191464,-4.22058891460305,2.43664924627944e-05,0.000316620221587553,"CG33284"
"FBtr0081749",12.0698330622401,-2.49121805117008,0.591192502062466,-4.21388641175097,2.51013560500538e-05,0.00032552703475936,"CG31473"
"FBtr0333071",2.73174485663578,4.74644017474207,1.1270973799548,4.21120682130626,2.54010056166867e-05,0.000328765864445446,"tou"
"FBtr0301202",7.85300595070195,1.9367836577697,0.460036682559804,4.21006352578834,2.55298893532929e-05,0.000329786100116654,"CG6424"
"FBtr0084907",20.5550292134785,-1.49536450409671,0.355339713717779,-4.20826731819898,2.57336329297937e-05,0.000331767463290569,"CG5886"
"FBtr0085121",18.6075439707175,-1.58840245893626,0.378030160453062,-4.20178764845797,2.64815483259127e-05,0.000340743047599829,"CG17991"
"FBtr0081682",87.0017888473903,0.862740167496476,0.205367065765863,4.20096651952985,2.65777897460944e-05,0.000341314773581423,"CG31286"
"FBtr0080354",12.541983126729,-2.15663066082331,0.516447461564539,-4.17589555826252,2.96815988517812e-05,0.000380432632753958,"CG17010"
"FBtr0080266",12.829729870009,-2.14229780495843,0.513309406528888,-4.1735019419284,2.99953103076082e-05,0.000383028631376993,"CG12307"
"FBtr0345084",10.3176023843464,1.63867399726949,0.392641300658583,4.17346314440412,3.00004210368136e-05,0.000383028631376993,"asRNA:CR45185"
"FBtr0074322",23.2616181376591,-1.35440535771709,0.324935295346423,-4.16823095894559,3.06972809489401e-05,0.000391167672904482,"CG13008"
"FBtr0331752",6.34067046149138,2.04159359670082,0.490249653777656,4.16439579501825,3.12178163148696e-05,0.000397032768112666,"sgg"
"FBtr0075871",11.8367057201822,-2.4182508539224,0.580803063090941,-4.16363309286431,3.13223306009494e-05,0.000397594439304537,"CG10749"
"FBtr0076633",275.674967797534,0.925920762011284,0.222431876983205,4.1627161294026,3.14484237236612e-05,0.000398427337483615,"RpL14"
"FBtr0082424",41.758694363876,-1.01743952887904,0.244496107778287,-4.16137311192566,3.16339750713414e-05,0.000399473859468165,"Ho"
"FBtr0084692",14.8184655381646,-1.97502651459477,0.474624414062117,-4.16124088032329,3.16523003403738e-05,0.000399473859468165,"asp"
"FBtr0072315",19.26300237266,1.18341408952594,0.284461433467465,4.16019168257932,3.17980609746309e-05,0.000400546129447167,"CG3548"
"FBtr0080993",12.4671979663445,-2.26614002828587,0.544969561075847,-4.15828734326406,3.20642535827892e-05,0.000403096019074618,"CG15143"
"FBtr0088907",14.8002777825822,-1.88542241383155,0.453480295877303,-4.1576721876835,3.21506928047313e-05,0.000403096019074618,"Gpo2"
"FBtr0112411",9.38009001711367,-4.03675034517475,0.970971312426062,-4.1574352336822,3.21840476674634e-05,0.000403096019074618,"whip"
"FBtr0301184",32.0705592213659,-1.11748127557218,0.268916888845854,-4.15548937951878,3.24592023328803e-05,0.000405770825368151,"CG7309"
"FBtr0074431",9.60721467818551,2.02950207248947,0.488668255231188,4.15312852996625,3.27960406585523e-05,0.000409205143671482,"CG5613"
"FBtr0076178",10.4500561396655,-3.54921501654209,0.855562010780586,-4.14840183624318,3.34804351318285e-05,0.000416168125751861,"CG12289"
"FBtr0310444",3.18456160759076,3.54233525592106,0.853858977221219,4.14861862488014,3.34487509282392e-05,0.000416168125751861,"CG1628"
"FBtr0076866",31.8481231403235,-1.15325895947267,0.278055000581474,-4.14759294765768,3.35989080475486e-05,0.000416854248996705,"CG14835"
"FBtr0084627",49.2004819708355,-0.94976116975673,0.229218829753378,-4.14346923757792,3.42090977621383e-05,0.000423626947475502,"CG5762"
"FBtr0088177",11.9613226555636,-2.40732141132355,0.581166681558162,-4.14222199536507,3.43957169732016e-05,0.000425138805665014,"CG18335"
"FBtr0070712",17.2760468887642,-1.62969331341057,0.39353029709419,-4.14121434980777,3.454719213399e-05,0.000425491511328845,"CG7024"
"FBtr0088156",4.03082693546319,3.02539044350034,0.730563648536429,4.14117298275275,3.45534241895768e-05,0.000425491511328845,"tRNA:SeC-TCA-1-1"
"FBtr0077590",14.8171294201287,-1.9020190476476,0.459350650745348,-4.14066910444419,3.4629420541654e-05,0.000425631758448539,"CG8840"
"FBtr0087107",97.8295155425019,-0.72984265756396,0.176344085593876,-4.13874190963683,3.49215527119934e-05,0.000428423071259986,"CG5089"
"FBtr0080670",68.8095918859319,-0.754947761530736,0.182910284789212,-4.12742106000626,3.66854304590309e-05,0.000449226051791999,"CG4691"
"FBtr0076267",30.9415498719789,1.005199702,0.243813495760394,4.1228222369932,3.74258518089473e-05,0.000457442507824388,"tna"
"FBtr0079805",12.6999428732655,-2.11244634061531,0.512764381145245,-4.11972129557287,3.79330951613213e-05,0.00046278376096812,"CG13110"
"FBtr0304816",12.2352715229475,-2.22649511240707,0.540620416362809,-4.11840737977768,3.81499843734733e-05,0.000464569495475864,"CG43068"
"FBtr0081839",13.9958352355498,-1.94789073332832,0.473614119465234,-4.11282234475551,3.90851164485411e-05,0.000475078869304408,"COX7AL"
"FBtr0081198",25.9330466462149,-1.24488247686409,0.303492110994039,-4.10186107568555,4.09840329825853e-05,0.000497242742705841,"CG17349"
"FBtr0084337",40.3449340071562,0.878184717174571,0.21417600731475,4.10029455766259,4.12624601562237e-05,0.000499700528509562,"klg"
"FBtr0088160",119.475755042997,1.05901278496613,0.258456373004445,4.09745278344487,4.17721337049061e-05,0.00050494461806958,"epsilonTry"
"FBtr0305317",14.0009445052385,-2.01686849371727,0.492276720655226,-4.09702187629917,4.18499366906417e-05,0.000504958576772797,"CG30345"
"FBtr0071973",12.2842260238281,-2.25137363898705,0.550111443178382,-4.09257736210554,4.26604848773412e-05,0.000513797576548307,"CG13544"
"FBtr0072204",34.1376332666527,-1.05376197929495,0.257523541360543,-4.0919054379562,4.27843124240957e-05,0.000514348631842961,"PPP1R15"
"FBtr0072742",19.3085745386997,-1.50513463065767,0.367925203074703,-4.09087123708692,4.29755697283332e-05,0.000515706836739999,"Pcyt2"
"FBtr0079372",19.0635662241732,1.2420631489951,0.304041539103017,4.08517583702355,4.40434501662771e-05,0.000527560453991698,"CG13773"
"FBtr0330311",565.002706883378,0.712372271952759,0.174417106811354,4.08430276694846,4.42093580411747e-05,0.000528586662024063,"hdc"
"FBtr0333795",14.9678549454807,1.43270473201799,0.351008755078834,4.0816780530053,4.47117046190533e-05,0.000533624474692615,"DIP-alpha"
"FBtr0346001",137.671334822433,0.646344979401195,0.15851691748668,4.07745109890562,4.55321020943684e-05,0.000542433071605243,"mamo"
"FBtr0083024",9.91815978659871,-3.09490491709366,0.759320838757542,-4.0758856587655,4.58395406624896e-05,0.000544127736728796,"RpL10Aa"
"FBtr0346101",10.5341478595845,1.50011511237199,0.368039589384512,4.07596127058151,4.58246460368504e-05,0.000544127736728796,"Ugt302K1"
"FBtr0073004",31.0824371744477,-1.10312641382304,0.270752917441481,-4.07429188297285,4.61545658277198e-05,0.000546845892622571,"CG32486"
"FBtr0083812",10.7546565037226,-2.53314370122536,0.621799896197942,-4.07388890978355,4.62345419233109e-05,0.000546845892622571,"CG31459"
"FBtr0082651",9.78590680684446,1.84212070977043,0.45253476216449,4.07067227489774,4.68776591750957e-05,0.000553458814776936,"Gnmt"
"FBtr0074859",67.0716925161293,0.734212665805949,0.180804238497738,4.0608155644268,4.89015918201386e-05,0.000576321443490292,"CG7298"
"FBtr0078567",11.8747823106211,-2.19435900512347,0.540662205060705,-4.05865064098032,4.93570895793507e-05,0.000580420228446044,"CG32461"
"FBtr0082663",9.77616478434818,-3.03606316050228,0.748107128680355,-4.05832673437805,4.94255841163071e-05,0.000580420228446044,"CG14391"
"FBtr0082783",11.4809806981056,-2.40746633163305,0.593368318313954,-4.05728829350685,4.96457848191431e-05,0.000581968737346112,"CG8508"
"FBtr0078266",36.3603347354261,-1.00638129962774,0.248194469666537,-4.05480952488533,5.01751712707507e-05,0.000587129712844948,"CG10589"
"FBtr0344335",163.293907397998,0.775698923290177,0.19137090010788,4.05337970847657,5.0482963504689e-05,0.000589683977959027,"eIF4G2"
"FBtr0100231",121.367936280419,0.8364082526143,0.206457437801726,4.05123817054029,5.09473153324059e-05,0.000594054713999806,"RpL41"
"FBtr0085505",14.6729076322528,-1.8181811317038,0.448877486480656,-4.05050639977275,5.11069117822455e-05,0.000594862782370024,"Vps13B"
"FBtr0082940",10.1119113585666,-2.74328326846504,0.677426285744011,-4.04956720191647,5.13124417013172e-05,0.00059620170357721,"soti"
"FBtr0080421",33.6729026631431,-1.07138112603948,0.264673391887832,-4.0479366603407,5.16711239965772e-05,0.000599312262129315,"Vha68-3"
"FBtr0076389",24.7635763111739,-1.44866743377821,0.357993036922003,-4.04663578441006,5.19589900377994e-05,0.000601591961984222,"CG18180"
"FBtr0076938",21.7093652043477,1.10987830684674,0.274470701100422,4.04370412724184,5.26133074483109e-05,0.000608099069244688,"sgl"
"FBtr0304986",4.08241609532947,-4.2995594072349,1.06469949740659,-4.03828443397204,5.38435416036448e-05,0.000621228112232596,"CG43098"
"FBtr0077977",10.590687793067,-2.51070812622379,0.622075447089289,-4.03601868225386,5.43658889151769e-05,0.000626158175127946,"CG5139"
"FBtr0076584",25.52374398482,-1.29248001187906,0.320659588546969,-4.03069191766814,5.56128987126389e-05,0.000639402751690864,"CG32026"
"FBtr0081010",6.64342392325605,-4.22377457404743,1.04850202743591,-4.02838951525594,5.6160242161635e-05,0.000644570862997999,"Rsph9"
"FBtr0079632",12.5293882451693,-2.28659578327918,0.567939787660732,-4.0261236014074,5.67038906682562e-05,0.000649678663865168,"CG8292"
"FBtr0088740",109.980222984521,-0.609521399323261,0.151792569742546,-4.015489034523,5.93226571386814e-05,0.000678502891023668,"CG8701"
"FBtr0080431",10.1609856958121,-3.05191859069778,0.76275560445502,-4.00117491483833,6.30287433162147e-05,0.000719641873426728,"CG5122"
"FBtr0085652",45.856955173392,-1.0408500876985,0.260714283018279,-3.99230174752462,6.54350334995511e-05,0.000744535407072612,"Jon99Fi"
"FBtr0306916",11.7182976860427,-2.16943828351796,0.543374332157646,-3.99252992849973,6.53720790833866e-05,0.000744535407072612,"CG43331"
"FBtr0073699",14.9701379439166,-1.73816123594954,0.436089412149679,-3.98579095828392,6.7255705286615e-05,0.000763932045565896,"CG4661"
"FBtr0086757",2.6823577006823,3.68404129706301,0.924730166540183,3.98390950178105,6.77906973620213e-05,0.000768683501240957,"CG14502"
"FBtr0100356",26.7767190179649,0.962342499031977,0.241818094323026,3.97961327801408,6.9027463364772e-05,0.000781362420355872,"Spn43Ab"
"FBtr0300217",15.9470791862013,-1.62532200577778,0.408660905050248,-3.97718985518796,6.97344871112591e-05,0.000788011665675772,"Skadu"
"FBtr0073229",10.8722759175338,-2.56945474434533,0.646395724403071,-3.97504910280487,7.03647369597745e-05,0.000792502421422146,"CG1309"
"FBtr0086620",53.8877900367169,1.86075832510781,0.468112604429781,3.97502290581225,7.03724827765566e-05,0.000792502421422146,"DptA"
"FBtr0074103",59.9484080196312,-0.817210257741091,0.205771268201608,-3.97144977956988,7.14365612970109e-05,0.000803112740315201,"CG8565"
"FBtr0086324",14.2352053948646,-1.89958578334772,0.478935661688092,-3.96626506502418,7.30076685321818e-05,0.000817983878044241,"CG16894"
"FBtr0086515",47.0190697460121,0.781787833319114,0.197096717896174,3.96651878156053,7.29300311402056e-05,0.000817983878044241,"Fkbp12"
